Timestamp,open,high,low,close,volume,volume_currency,MACD,SIGNAL,41 period SMA,BB_UPPER,BB_MIDDLE,BB_LOWER,20 period BBWITH
2011-12-31 04:00:00,4.39,4.39,4.39,4.39,0.45558087,2.0000000193000003,0.0,0.0,,,,,
2011-12-31 08:00:00,4.39,4.39,4.39,4.39,0.0,0.0,0.0,0.0,,,,,
2011-12-31 12:00:00,4.39,4.39,4.39,4.39,48.0,210.72,0.0,0.0,,,,,
2011-12-31 16:00:00,4.39,4.58,4.39,4.58,46.86229723,212.60033753,0.006859877632765965,0.002323806786167332,,,,,
2011-12-31 20:00:00,4.58,4.58,4.58,4.58,0.0,0.0,0.010443014839054854,0.004739087620557956,,,,,
2012-01-01 00:00:00,4.58,4.58,4.58,4.58,0.0,0.0,0.012400672269964552,0.006815803036413244,,,,,
2012-01-01 04:00:00,4.58,4.58,4.58,4.58,1.5019999999999998,6.879160000000001,0.01344253978843657,0.008492853323100607,,,,,
2012-01-01 08:00:00,4.58,4.58,4.58,4.58,0.0,0.0,0.013925005767664977,0.009798301707178787,,,,,
2012-01-01 12:00:00,4.58,4.84,4.58,4.84,10.0,48.4,0.02694677589225858,0.013759684317951345,,,,,
2012-01-01 16:00:00,4.84,4.84,4.84,4.84,0.0,0.0,0.035792025244174575,0.018696207661060893,,,,,
2012-01-01 20:00:00,4.84,5.0,4.84,5.0,10.1,50.5,0.050205880473847664,0.025590344028242423,,,,,
2012-01-02 00:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.060090355830531905,0.032999499688745666,,,,,
2012-01-02 04:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.06662382725220795,0.04011557561255646,,,,,
2012-01-02 08:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.07064891319783406,0.046503172616800516,,,,,
2012-01-02 12:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.07278301939913323,0.051950813807942656,,,,,
2012-01-02 16:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.0734875626519349,0.056382916167587116,,,,,
2012-01-02 20:00:00,5.0,5.0,5.0,5.0,19.048,95.24,0.0731129004167066,0.059805993874845365,,,,,
2012-01-03 00:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.07192841986648446,0.062274955939714535,,,,,
2012-01-03 04:00:00,5.0,5.0,5.0,5.0,0.0,0.0,0.0701432547318479,0.06387162614077328,,,,,
2012-01-03 08:00:00,5.0,5.32,5.0,5.32,2.41917293,12.869999988,0.08877989981597967,0.06891138534344253,,5.342437551308614,4.8035,4.264562448691385,0.22439369264436956
2012-01-03 12:00:00,5.32,5.32,5.14,5.29,59.3018491,312.72519999,0.10013023595040149,0.07521328018549975,,5.392337243454712,4.8485,4.304662756545287,0.22433216188706295
2012-01-03 16:00:00,5.29,5.29,5.14,5.29,26.31625889,139.210009528,0.10772469859593858,0.08176389890238546,,5.426427367422022,4.8935,4.360572632577979,0.21781030649719896
2012-01-03 20:00:00,5.29,5.29,5.29,5.29,0.0,0.0,0.11233747044549602,0.08791492244527543,,5.443684697855514,4.9385,4.433315302144487,0.20459034032824283
2012-01-04 00:00:00,5.29,5.29,5.29,5.29,0.0,0.0,0.11459416466921457,0.09327608827990985,,5.472857642387505,4.974000000000001,4.475142357612497,0.20058610469943872
2012-01-04 04:00:00,5.29,5.29,4.93,4.93,12.0,59.16,0.08997960816413553,0.0926142920613301,,5.45549977313969,4.991500000000001,4.527500226860313,0.18591596639875324
2012-01-04 08:00:00,4.93,4.93,4.93,4.93,0.0,0.0,0.06976393183560692,0.08803036594960628,,5.432265500850855,5.009000000000001,4.585734499149147,0.16900199674619837
2012-01-04 12:00:00,4.93,5.32,4.93,5.32,38.29164173,200.1091280986,0.0808418766696537,0.08658918352833606,,5.439708414679535,5.046000000000001,4.652291585320468,0.1560477267853878
2012-01-04 16:00:00,5.36,5.57,5.36,5.57,56.941618500000004,308.807069376,0.10641360278020606,0.09056175144258478,,5.491451884370869,5.095500000000002,4.699548115629136,0.15541237734113092
2012-01-04 20:00:00,5.37,5.57,5.37,5.57,0.0,0.0,0.1251279810957735,0.09748571168273716,,5.561913087911842,5.132000000000002,4.702086912088163,0.1675421231145126
2012-01-05 00:00:00,5.37,5.75,5.37,5.75,10.2,58.5,0.15135871125839806,0.10827366643900413,,5.665929276246558,5.177500000000002,4.689070723753446,0.18867379092092945
2012-01-05 04:00:00,5.75,5.79,5.75,5.79,14.8,85.5,0.17301752010696259,0.12123527372670376,,5.768671145367944,5.217000000000002,4.665328854632061,0.21148980079277027
2012-01-05 08:00:00,5.75,6.46,5.75,6.43,44.24009389,274.3266151210001,0.23504961341256347,0.14401619056569112,,6.051824446435666,5.288500000000002,4.525175553564337,0.28867332757328695
2012-01-05 12:00:00,6.43,6.44,6.42,6.42,1.08864848,7.0000000517,0.2800789659952576,0.17124600459665462,,6.261415505436829,5.359500000000002,4.457584494563176,0.3365670325354328
2012-01-05 16:00:00,6.42,6.42,6.42,6.42,0.0,0.0,0.3120534917992721,0.19942178885710998,,6.4313938110771955,5.430500000000002,4.429606188922809,0.3686193945593198
2012-01-05 20:00:00,6.42,6.65,6.42,6.65,24.473086889999998,162.4081515401,0.3506767868184175,0.22968506469250033,,6.629782973780635,5.513000000000003,4.39621702621937,0.40514528343211764
2012-01-06 00:00:00,6.65,6.65,6.65,6.65,0.0,0.0,0.37685102980786667,0.25912781243348626,,6.793541823362741,5.595500000000003,4.397458176637265,0.42821618206156276
2012-01-06 04:00:00,6.65,6.73,6.65,6.73,7.73549766,51.843417759,0.3990362544461634,0.28711676718411294,,6.946954336600423,5.682000000000003,4.417045663399583,0.4452496784936358
2012-01-06 08:00:00,6.69,6.73,6.69,6.73,0.0,0.0,0.41180940181740144,0.312060474716141,,7.073071314949658,5.768500000000003,4.463928685050348,0.45230868161555143
2012-01-06 12:00:00,6.69,6.9,6.49,6.49,11.647249050000001,78.8618012854,0.3988055932114172,0.3294123814952301,,7.132881267485706,5.843000000000003,4.553118732514299,0.44151335529204266
2012-01-06 16:00:00,6.49,6.49,6.4,6.4,12.0,76.8,0.37717436944953064,0.3389660489863194,,7.185117353267737,5.897000000000003,4.608882646732269,0.43687208861038945
2012-01-06 20:00:00,6.4,6.4,6.0,6.0,2.5,15.3,0.32525950730361064,0.33622444911287325,5.36609756097561,7.188925589980521,5.932500000000003,4.676074410019485,0.4235737345067062
2012-01-07 00:00:00,6.0,6.0,6.0,6.0,0.0,0.0,0.28088757625252736,0.3251561329525988,5.4053658536585365,7.187570243547854,5.968000000000002,4.74842975645215,0.40870316472783236
2012-01-07 04:00:00,6.0,6.0,6.0,6.0,0.0,0.0,0.2429282244490647,0.3087094319474228,5.444634146341464,7.180566380098377,6.003500000000002,4.826433619901626,0.39212671944644806
2012-01-07 08:00:00,6.0,6.0,6.0,6.0,0.0,0.0,0.21042360013799666,0.28905119528932965,5.483902439024391,7.167275815476639,6.0390000000000015,4.910724184523364,0.3736631281591778
2012-01-07 12:00:00,6.0,6.0,6.0,6.0,0.0,0.0,0.1825616767866194,0.2677523638938424,5.518536585365855,7.093675624742707,6.092500000000001,5.091324375257296,0.3286583913804531
2012-01-07 16:00:00,6.0,6.8,6.0,6.8,0.29585799,2.011834332,0.22075775203591697,0.25835311400619976,5.572682926829269,7.072801467130758,6.186000000000002,5.299198532869245,0.28671240450396257
2012-01-07 20:00:00,6.8,6.8,6.8,6.8,0.0,0.0,0.2481440139902249,0.25631123708378356,5.626829268292683,7.08755187466597,6.2600000000000025,5.432448125334035,0.26439357018082027
2012-01-08 00:00:00,6.8,6.8,6.8,6.8,0.0,0.0,0.26675331768139277,0.2583996997775798,5.680975609756098,7.11527247170843,6.321500000000003,5.527727528291576,0.25113421552113463
2012-01-08 04:00:00,6.8,6.8,6.8,6.8,0.0,0.0,0.2782774468727558,0.2623753201240521,5.735121951219512,7.120195253718626,6.3830000000000044,5.6458047462813825,0.23098707620824735
2012-01-08 08:00:00,6.8,6.8,6.8,6.8,0.0,0.0,0.28412191137263854,0.26672470045019975,5.782926829268293,7.131275977255843,6.435500000000005,5.739724022744166,0.21623058884494997
2012-01-08 12:00:00,6.8,6.9,6.8,6.9,4.0,27.6,0.29328317785094704,0.2720364565798827,5.833170731707318,7.145857155978959,6.491000000000005,5.836142844021051,0.20177388876258004
2012-01-08 16:00:00,6.9,6.9,6.9,6.9,0.0,0.0,0.29710743687726104,0.2770506984413752,5.879512195121952,7.193430273142598,6.514500000000005,5.835569726857413,0.20843664844350043
2012-01-08 20:00:00,6.9,7.0,6.9,7.0,1.0,7.0,0.3045603641969725,0.28255267179821,5.92829268292683,7.254237941193969,6.543500000000006,5.832762058806043,0.21723479519949937
2012-01-09 00:00:00,7.0,7.0,7.0,7.0,0.0,0.0,0.30691932752992557,0.2874260314342455,5.977073170731708,7.308888770319485,6.572500000000007,5.836111229680529,0.22408178632772233
2012-01-09 04:00:00,7.0,7.0,6.9,6.9,5.0,34.69854,0.2973921876714085,0.289419272003676,6.023414634146342,7.3352841566963045,6.585000000000006,5.834715843303708,0.2278767370375999
2012-01-09 08:00:00,6.99,6.99,6.9,6.9,0.0,0.0,0.28653342250175484,0.2888420999438347,6.069756097560977,7.360565148629292,6.597500000000006,5.8344348513707205,0.23131948423775223
2012-01-09 12:00:00,6.99,6.99,6.5,6.6,50.375394810000024,333.78617955870004,0.25110084233942676,0.28129382582979606,6.108780487804879,7.351523365501479,6.591000000000006,5.830476634498534,0.23077632089257227
2012-01-09 16:00:00,6.6,6.6,6.23,6.23,10.49392809,68.2600001593,0.19127836299885015,0.26329069015466133,6.13878048780488,7.340036582842801,6.566000000000007,5.791963417157213,0.23577111874590112
2012-01-09 20:00:00,6.23,6.3,6.23,6.3,1.0,6.3,0.14776107361567536,0.2401847225846238,6.17048780487805,7.339080750835951,6.556500000000007,5.773919249164063,0.2387190576789272
2012-01-10 00:00:00,6.3,6.3,6.3,6.3,0.0,0.0,0.11198446089049252,0.21454463095247145,6.202195121951221,7.33954955761879,6.551500000000007,5.763450442381224,0.2405707265874326
2012-01-10 04:00:00,6.3,6.3,6.3,6.3,0.0,0.0,0.08267982636776505,0.18817163770233455,6.226097560975612,7.321058776616132,6.5665000000000076,5.811941223383883,0.22982068883457663
2012-01-10 08:00:00,6.3,6.4,6.24,6.4,10.25,64.12,0.06669393856742545,0.16387607404633323,6.253170731707319,7.297800513884705,6.586500000000008,5.875199486115311,0.21598740268266794
2012-01-10 12:00:00,6.4,6.7,6.4,6.55,40.295462089999994,265.51408441329994,0.0652883625893459,0.14415851628379625,6.283902439024391,7.270222042010984,6.614000000000009,5.957777957989033,0.19843424312397182
2012-01-10 16:00:00,6.55,7.1,6.55,7.1,7.14647887,50.739999977,0.1070210644250551,0.13673102124973383,6.328048780487806,7.292095836170203,6.6690000000000085,6.045904163829814,0.1868633486790205
2012-01-10 20:00:00,7.1,7.14,7.1,7.14,4.59803922,32.830000031,0.14166491496183298,0.13771780048768276,6.373170731707317,7.297881474654184,6.726000000000008,6.154118525345832,0.1700509885977327
2012-01-11 00:00:00,7.14,7.14,7.14,7.14,0.0,0.0,0.16718945792521467,0.14361213434314649,6.427073170731707,7.343634751960931,6.7430000000000065,6.1423652480390825,0.1781506012044857
2012-01-11 04:00:00,7.14,7.14,7.14,7.14,21.460784310000008,153.22999997159997,0.1852789201890097,0.15194549419055775,6.480975609756097,7.386132657879436,6.760000000000005,6.133867342120574,0.18524634848503863
2012-01-11 08:00:00,7.14,7.14,6.25,7.0,12.0,75.75,0.1862247806805133,0.15880135325125938,6.521951219512195,7.405146066913587,6.770000000000005,6.134853933086423,0.1876354702846622
2012-01-11 12:00:00,7.0,7.33,6.9,6.9,50.293864,362.8016152109999,0.17690142269808629,0.16242136788521858,6.554390243902438,7.412709717826641,6.775000000000004,6.137290282173367,0.18825379124033564
2012-01-11 16:00:00,6.9,7.0,6.9,7.0,4.97428571,34.81999997,0.17552316211519692,0.16504172716239557,6.5892682926829265,7.430584190767114,6.785000000000004,6.139415809232894,0.1902974770131495
2012-01-11 20:00:00,7.0,7.0,7.0,7.0,16.63,116.41,0.17244185310801985,0.16652175254635151,6.619756097560975,7.44086177690166,6.790000000000004,6.139138223098347,0.19171186359400777
2012-01-12 00:00:00,7.0,7.0,6.95,6.95,8.8,61.16,0.16408746898167692,0.1660348957821446,6.6480487804878035,7.4455213182624815,6.792500000000002,6.139478681737523,0.19227716400809103
2012-01-12 04:00:00,6.95,6.95,6.95,6.95,0.0,0.0,0.1556713465331363,0.16396218575771743,6.660731707317071,7.440052629448291,6.790000000000002,6.139947370551712,0.19147352855619718
2012-01-12 08:00:00,6.95,7.3,6.95,7.3,9.54109589,69.649999997,0.17513585886592598,0.16619692052997995,6.682195121951217,7.488443294532993,6.805000000000002,6.121556705467012,0.20086503880469955
2012-01-12 12:00:00,7.3,7.38,6.6,6.6,61.89754272,452.911831013,0.13270955141977847,0.15949944634681254,6.686585365853657,7.477818825594437,6.790000000000002,6.102181174405566,0.20259759222221954
2012-01-12 16:00:00,6.6,7.35,6.51,6.51,2.0629932,14.33980002,0.09079747944465577,0.14575905237367676,6.683170731707316,7.467243553215509,6.770500000000001,6.073756446784493,0.20581745904010268
2012-01-12 20:00:00,6.51,6.51,6.51,6.51,0.0,0.0,0.05692632182481816,0.12799250565080406,6.679756097560975,7.468518776673585,6.766000000000001,6.063481223326416,0.20766147699485205
2012-01-13 00:00:00,6.51,6.8,6.51,6.8,1.0,6.8,0.052821702271168114,0.11295834455982902,6.681463414634145,7.45014672772687,6.794500000000002,6.138853272273134,0.19299337043987574
2012-01-13 04:00:00,6.8,6.8,6.7,6.7,1.0,6.7,0.041043512044607766,0.09857537773912849,6.680731707317071,7.429795393329607,6.814500000000001,6.199204606670395,0.1805841641586634
2012-01-13 08:00:00,6.7,6.7,6.7,6.7,0.0,0.0,0.031347943628277086,0.08512989067939701,6.685853658536582,7.403653572837497,6.8345,6.265346427162504,0.16655309761869824
2012-01-13 12:00:00,6.7,7.36,6.7,6.9,21.00816655,148.6419093714,0.03931987070478904,0.07596788655497254,6.698048780487802,7.375287833181565,6.8645,6.353712166818434,0.14882011309827817
2012-01-13 16:00:00,6.9,6.9,6.7,6.7,11.61865396,79.80161173239999,0.029189842222078433,0.06661227758260216,6.715121951219509,7.3487872535194105,6.879499999999998,6.410212746480586,0.13643062824897514
2012-01-13 20:00:00,6.7,7.34,6.6,6.6,14.34332433,102.99383353459997,0.012955899042049523,0.055881001777413765,6.729756097560974,7.344378291240546,6.881999999999998,6.41962170875945,0.13437323197923523
2012-01-14 00:00:00,6.6,6.6,6.4,6.4,12.599999999999998,81.8,-0.015841772642582796,0.04153644678960283,6.739512195121948,7.3445349762896885,6.846999999999999,6.349465023710309,0.14532933439161386
2012-01-14 04:00:00,6.5,6.5,6.4,6.4,0.0,0.0,-0.038223082053261415,0.02558454092867476,6.749268292682923,7.32552732328426,6.81,6.294472676715739,0.15140303180154488
2012-01-14 08:00:00,6.5,6.5,6.4,6.4,0.0,0.0,-0.05532233240378215,0.009403166187236377,6.759024390243899,7.29498406912573,6.773000000000001,6.251015930874271,0.15413673973888373
2012-01-14 12:00:00,6.5,6.5,6.4,6.4,0.0,0.0,-0.06808840792511983,-0.006095148692661494,6.749268292682922,7.253337312337749,6.7360000000000015,6.218662687662254,0.15360371506465173
2012-01-14 16:00:00,6.5,6.5,6.4,6.4,0.0,0.0,-0.07731410947843553,-0.020338940892038852,6.739512195121946,7.228439621291053,6.706000000000001,6.1835603787089495,0.15581259209396114
2012-01-14 20:00:00,6.5,6.5,6.3,6.3,4.236,26.6868,-0.09163027032775162,-0.03459720681299377,6.727317073170726,7.219996904015961,6.676000000000002,6.132003095984043,0.1629709119280883
2012-01-15 00:00:00,6.3,6.3,6.3,6.3,0.0,0.0,-0.10180212771057295,-0.048038191018009,6.715121951219507,7.187294695871052,6.641000000000003,6.094705304128953,0.16452181775968952
2012-01-15 04:00:00,6.3,6.3,6.3,6.3,0.0,0.0,-0.10861114643254588,-0.060152782119302806,6.702926829268287,7.145098662974651,6.606000000000003,6.066901337025356,0.16321485406438008
2012-01-15 08:00:00,6.3,7.15,6.3,7.15,16.699300700000002,119.400000005,-0.04495462986744592,-0.05711315166524081,6.709024390243897,7.188359842645943,6.616000000000004,6.043640157354065,0.1730229270392802
2012-01-15 12:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.005430601176601435,-0.04460440108472218,6.715121951219507,7.229093778166517,6.626000000000005,6.022906221833493,0.18203856871914023
2012-01-15 16:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.044843969913529236,-0.026714726871170415,6.718780487804872,7.189160743533785,6.6185000000000045,6.047839256466224,0.17244413191320695
2012-01-15 20:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.075212045625344,-0.006329372359194897,6.722439024390237,7.263955883283118,6.646000000000005,6.0280441167168926,0.18596325106322967
2012-01-16 00:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.09814732163277817,0.014565966449591452,6.7285365853658465,7.331560289974528,6.678000000000006,6.024439710025485,0.19573533691959294
2012-01-16 04:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.114997845430306,0.0346523422537259,6.734634146341457,7.391020905467829,6.710000000000006,6.0289790945321835,0.20298685706939554
2012-01-16 08:00:00,7.15,7.15,7.15,7.15,0.0,0.0,0.12688911615969012,0.05309969704079029,6.748048780487797,7.435703806526736,6.727500000000006,6.019296193473276,0.2105399647794067
2012-01-16 12:00:00,7.15,7.15,6.2,6.2,3.4,21.08,0.05901052708302412,0.054281863049538075,6.7473170731707235,7.449053484529521,6.702500000000006,5.955946515470491,0.22276866379097773
2012-01-16 16:00:00,6.2,7.1,6.2,7.1,9.24929577,65.669999967,0.07692161801300568,0.05880981404315395,6.766829268292675,7.489911918484195,6.722500000000006,5.955088081515818,0.22831146700905544
2012-01-16 20:00:00,7.1,7.1,7.1,7.1,0.0,0.0,0.09007779701828067,0.06506341063919839,6.786341463414626,7.51472018706541,6.732500000000006,5.950279812934602,0.23237138865663662
2012-01-17 00:00:00,7.1,7.1,7.1,7.1,0.0,0.0,0.09935870791626122,0.07192247009550518,6.805853658536577,7.551496080617496,6.752500000000007,5.953503919382517,0.23665193057904144
2012-01-17 04:00:00,7.1,7.1,7.1,7.1,0.0,0.0,0.1054976903257252,0.07863751414224954,6.822926829268286,7.5876169506214675,6.777500000000006,5.967383049378545,0.23906070103178478
2012-01-17 08:00:00,7.1,7.1,7.1,7.1,0.0,0.0,0.10910510129864903,0.08473103157403787,6.836341463414628,7.614389216656196,6.812500000000005,6.0106107833438145,0.2354170177339274
2012-01-17 12:00:00,7.1,7.1,6.5,6.9,11.246376810000001,76.799999989,0.09473815698124533,0.08673245665561297,6.831463414634139,7.616078326519774,6.837500000000006,6.058921673480238,0.22773771890888994
2012-01-17 16:00:00,6.9,6.9,6.9,6.9,0.0,0.0,0.08240235922323791,0.0858664371690917,6.8256097560975535,7.613551893925072,6.862500000000006,6.11144810607494,0.2188857978652285
2012-01-17 20:00:00,6.9,6.9,6.0,6.0,69.26763143,416.60578857999997,2.130953841117389e-05,0.06869741164222215,6.797804878048773,7.66345900275869,6.842500000000006,6.021540997241321,0.23995878779939597
2012-01-18 00:00:00,6.0,6.3,5.99,6.02,85.94050166999999,518.6536752779999,-0.06292722099905568,0.04237248511306692,6.770487804878041,7.703075854722345,6.8235000000000054,5.943924145277666,0.2578078272799409
2012-01-18 04:00:00,6.02,6.02,6.02,6.02,0.0,0.0,-0.11152859040672158,0.011592270008267673,6.746585365853651,7.732024568208015,6.809500000000005,5.886975431791996,0.27095221916675494
